title,authors,original_publication_year,average_rating,tag_id,book_id,books_count,work_ratings_count,work_text_reviews_count,tag_name
"Wonder Woman, Volume 1: Blood","Brian Azzarello, Cliff Chiang, Tony Akins, Dan Green, Matthew Wilson, Jared K. Fletcher",2012,3.87,6,7072,15,16945,921,comics
Loving Mr. Daniels,Brittainy C. Cherry,2014,4.28,17,7073,19,21909,3106,romance
"Go Away, Big Green Monster!",Ed Emberley,1992,4.21,11,7075,8,14417,437,fiction
"Deadman Wonderland, Volume 1 (Deadman Wonderland, #1)","Jinsei Kataoka, Kazuma Kondou",2007,4.2,20,7076,15,13675,307,manga
The Bloodletter`s Daughter: A Novel of Old Bohemia,Linda Lafferty,2012,3.75,11,7077,13,13269,1185,fiction
Steel Magnolias (DPS Acting Edition),Robert Harling,1988,4.24,11,7078,6,14660,60,fiction
Rabbit at Rest (Rabbit Angstrom #4),John Updike,1990,3.96,11,7079,47,12685,406,fiction
Icebound,"David Axton, Dean Koontz",1976,3.73,31,7080,53,16024,376,horror
"The Lives of Christopher Chant (Chrestomanci, #2)",Diana Wynne Jones,1988,4.22,10,7081,48,18344,428,fantasy
Fevre Dream,George R.R. Martin,1982,3.85,10,7082,63,16199,1561,fantasy
Snowmen at Night,"Caralyn Buehner, Mark Buehner",2002,4.23,10,7083,14,15854,408,fantasy
"Hollywood Dirt (Hollywood Dirt, #1)",Alessandra Torre,2015,4.12,17,7084,6,22104,2538,romance
"Futures and Frosting (Chocolate Lovers, #2)",Tara Sivec,2012,4.28,17,7085,14,22833,1815,romance
The Good Luck of Right Now,Matthew Quick,2014,3.61,11,7087,47,14725,2320,fiction
"The Miracle at Speedy Motors (No.1 Ladies` Detective Agency, #9)",Alexander McCall Smith,2008,4.09,15,7088,45,18599,1200,mystery
"Goldfinger (James Bond, #7)",Ian Fleming,1959,3.8,11,7089,131,15321,689,fiction
"Rise of the Elgen (Michael Vey, #2)",Richard Paul Evans,2012,4.29,18,7091,15,16060,1473,young adult
Cabal,Clive Barker,1988,3.92,31,7092,45,15140,374,horror
The Abstinence Teacher,Tom Perrotta,2007,3.24,11,7093,32,14980,2254,fiction
"No Man`s Land (John Puller, #4)",David Baldacci,2016,4.19,28,7094,29,19699,1301,thriller
The Runelords (Runelords #1),David Farland,1998,3.74,10,7095,32,15694,411,fantasy
The Other Typist,Suzanne Rindell,2013,3.55,11,7096,30,14844,2515,fiction
"Welcome to Shadowhunter Academy (Tales from the Shadowhunter Academy, #1)","Cassandra Clare, Sarah Rees Brennan",2015,4.1,10,7097,15,18575,1993,fantasy
Alien,Alan Dean Foster,1979,4.08,25,7098,45,14259,272,science fiction
"The Sentry (Elvis Cole, #14; Joe Pike, #3)",Robert Crais,2011,4.2,15,7099,40,15561,837,mystery
"Sempre (Sempre, #1)",J.M. Darhower,2014,4.21,17,7100,14,23525,2491,romance
"Magic Shifts (Kate Daniels, #8)",Ilona Andrews,2015,4.47,10,7101,16,20829,1808,fantasy
Mariana,Susanna Kearsley,1994,4.06,11,7102,36,17781,1947,fiction
Going Solo,"Roald Dahl, Quentin Blake",1986,4.04,16,7103,68,16071,986,nonfiction
"Clementine (Clementine, #1)","Sara Pennypacker, Marla Frazee",2006,3.9,11,7104,34,16189,1602,fiction
"The Dragon`s Path (The Dagger and the Coin, #1)",Daniel Abraham,2011,3.78,10,7105,23,15494,1117,fantasy
"The Taming of the Queen (The Plantagenet and Tudor Novels, #11)",Philippa Gregory,2015,3.89,11,7107,28,15631,1538,fiction
The Pecan Man,Cassie Dandridge Selleck,2012,4.07,11,7108,8,13826,1366,fiction
"The Man Who Smiled (Kurt Wallander, #4)","Henning Mankell, Laurie Thompson",1994,3.93,15,7109,92,15130,661,mystery
"Paradise Kiss, Vol. 1 (Paradise Kiss, #1)",Ai Yazawa,2000,4.11,20,7110,11,14196,191,manga
Talent is Overrated: What Really Separates World-Class Performers from Everybody Else,Geoff Colvin,2008,3.96,16,7111,33,13454,816,nonfiction
One Silent Night (Dark-Hunter #15),Sherrilyn Kenyon,2008,4.13,17,7112,20,23318,750,romance
"The Warrior`s Apprentice (Vorkosigan Saga, #2)",Lois McMaster Bujold,1986,4.29,25,7113,45,17960,914,science fiction
عابر سرير,"أحلام مستغانمي, Ahlam Mosteghanemi",2003,3.64,17,7114,3,11856,712,romance
The Complete Phantom of the Opera,"George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber",1987,4.29,5,7115,6,13752,58,classics
"The Unusual Suspects (The Sisters Grimm, #2)","Michael Buckley, Peter Ferguson",2005,4.22,10,7116,30,18509,853,fantasy
"White Gold Wielder (The Second Chronicles of Thomas Covenant, #3)",Stephen R. Donaldson,1983,4.01,10,7118,33,15569,143,fantasy
"The Ship Who Sang (Brainship, #1)",Anne McCaffrey,1969,4,25,7119,35,19183,337,science fiction
"The Dark Forest (Remembrance of Earth’s Past, #2)","Liu Cixin, Joel Martinsen",2008,4.38,25,7120,28,16560,1669,science fiction
"Blackout (Newsflesh Trilogy, #3)",Mira Grant,2012,4.11,31,7121,25,16807,1621,horror
"Cold Vengeance (Pendergast, #11)","Douglas Preston, Lincoln Child",2011,4.09,15,7122,48,16767,1222,mystery
The Eyes of Darkness,"Leigh Nichols, Dean Koontz",1981,3.85,28,7123,52,14761,296,thriller
"Heir to the Shadows (The Black Jewels, #2)",Anne Bishop,1999,4.33,10,7124,22,20479,556,fantasy
"Tears of Tess (Monsters in the Dark, #1)",Pepper Winters,2013,4.09,17,7125,6,25134,2755,romance
"Guilty as Sin  (Deer Lake, #2)",Tami Hoag,1996,4.1,15,7126,45,14540,284,mystery
"Kushiel`s Scion (Imriel`s Trilogy, #1)",Jacqueline Carey,2006,4.19,10,7127,19,17564,539,fantasy
Chasm City,Alastair Reynolds,2001,4.12,25,7128,36,15124,599,science fiction
"The Lost Child of Philomena Lee: A Mother, Her Son and a 50 Year Search",Martin Sixsmith,2009,3.65,3,7129,38,12619,1583,biography
Let`s Pretend This Never Happened (Dear Dumb Diary #1),Jim Benton,2004,3.98,11,7130,27,14089,592,fiction
"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",Liz Murray,2010,4.19,16,7131,34,14186,1952,nonfiction
"Treachery in Death (In Death, #32)","J.D. Robb, Nora Roberts",2011,4.43,15,7132,36,19938,1093,mystery
Under the Wide and Starry Sky,Nancy Horan,2014,3.57,12,7133,22,14189,2512,historical
"Blood Rites (The Grey Wolves, #2)",Quinn Loftis,2011,4.41,17,7134,10,18435,851,romance
The Adventures of Augie March,"Saul Bellow, Christopher Hitchens",1953,3.84,11,7135,75,13746,824,fiction
"Carter Reed (Carter Reed, #1)",Tijan,2013,4.03,17,7136,7,26764,2325,romance
"Man and Boy (Harry Silver, #1)",Tony Parsons,1999,3.55,11,7137,58,13042,527,fiction
The Memoirs of Cleopatra,Margaret George,1997,4.17,11,7138,30,16088,1045,fiction
"The Jefferson Key (Cotton Malone, #7)",Steve Berry,2011,3.88,11,7139,48,15574,1138,fiction
All My Puny Sorrows,Miriam Toews,2014,3.93,11,7140,26,13834,1981,fiction
Bittersweet,Miranda Beverly-Whittemore,2014,3.44,11,7141,4,13835,1677,fiction
In Search of Schrödinger`s Cat: Quantum Physics and Reality,John Gribbin,1984,4,24,7142,34,13369,335,science
"The Keep (Adversary Cycle, #1)",F. Paul Wilson,1981,3.98,31,7143,37,14610,531,horror
"Middle School: The Worst Years of My Life (Midde School, #1)","James Patterson, Chris Tebbetts, Laura Park",2011,4.01,11,7144,52,15319,1838,fiction
"Dawn (Xenogenesis, #1)",Octavia E. Butler,1987,4.1,25,7145,24,16060,1533,science fiction
"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",David A. Vise,2006,3.81,4,7146,48,11814,471,business
"Rebel of the Sands (Rebel of the Sands, #1)",Alwyn Hamilton,2016,3.96,10,7148,33,23329,4449,fantasy
"Forever Peace (The Forever War, #2)",Joe Haldeman,1997,3.73,25,7149,34,14669,365,science fiction
"Betrayal in Death (In Death, #12)","J.D. Robb, Nora Roberts",2001,4.31,15,7150,50,21430,594,mystery
Man and His Symbols,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",1964,4.18,,7151,55,13625,426,psychology
"Pillar of Light (The Work and the Glory, #1)",Gerald N. Lund,1994,4.28,11,7152,8,14255,894,fiction
"The Cloud Searchers (Amulet, #3)",Kazu Kibuishi,2010,4.36,10,7153,16,16272,934,fantasy
Lily and the Octopus,Steven  Rowley,2016,3.74,11,7154,30,16201,3346,fiction
In the Lake of the Woods,Tim O`Brien,1994,3.78,11,7155,29,13658,1156,fiction
"Tempt Me at Twilight (The Hathaways, #3)","Lisa Kleypas, Rosalyn Landor",2009,4.18,17,7156,45,25056,1295,romance
"Tiger`s Destiny (The Tiger Saga, #4)",Colleen Houck,2012,4.41,10,7157,31,19385,2057,fantasy
Back Spin (Myron Bolitar #4),Harlan Coben,1997,3.96,15,7158,51,17019,741,mystery
"This Heart of Mine (Chicago Stars, #5)",Susan Elizabeth Phillips,2000,4.12,17,7159,46,23916,969,romance
"Elixir (Covenant, #3.5)",Jennifer L. Armentrout,2012,4.41,10,7160,14,23481,1561,fantasy
Apple Tree Yard,Louise Doughty,2013,3.71,11,7161,47,15670,1588,fiction
The Ice Limit (Ice Limit #1),"Douglas Preston, Lincoln Child",2000,3.97,28,7162,53,15065,563,thriller
"Twisted (Tangled, #2)",Emma Chase,2014,4.04,17,7163,40,26080,2532,romance
"Heartless (Parasol Protectorate, #4)",Gail Carriger,2011,4.07,10,7164,27,24880,2100,fantasy
"When Calls the Heart (Canadian West, #1)",Janette Oke,1983,4.19,11,7165,23,15495,708,fiction
Big Girl Panties,Stephanie Evanovich,2013,3.44,17,7166,18,15896,2098,romance
Saving Grace,Julie Garwood,1993,4.25,17,7167,60,20493,632,romance
"Married By Morning (The Hathaways, #4)",Lisa Kleypas,2010,4.14,12,7168,47,24614,1304,historical
Pnin,"Vladimir Nabokov, David Lodge",1953,3.9,11,7169,90,14007,986,fiction
"Being a Green Mother (Incarnations of Immortality, #5)",Piers Anthony,1987,3.95,10,7170,17,15986,197,fantasy
"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)",Cornelia Funke,1990,4.17,18,7171,20,15215,452,young adult
"Finally (Willow Falls, #2)",Wendy Mass,2010,4.19,11,7174,16,14951,1114,fiction
Ford County,John Grisham,2008,3.56,11,7175,56,16272,1759,fiction
"Gathering Prey (Lucas Davenport, #25)",John Sandford,2015,4.18,15,7177,19,14944,1355,mystery
Songs of Willow Frost,Jamie Ford,2013,3.64,11,7178,32,15237,2449,fiction
"Jar City (Inspector Erlendur, #3)","Arnaldur Indriðason, Bernard Scudder",2000,3.8,15,7179,82,16035,1442,mystery
"The Vanished Man (Lincoln Rhyme, #5)",Jeffery Deaver,2003,4.08,15,7180,59,15480,616,mystery
One for the Murphys,Lynda Mullaly Hunt,2012,4.31,11,7181,12,17018,2088,fiction
"Fresh Wind, Fresh Fire: What Happens When God`s Spirit Invades the Heart of His People","Jim Cymbala, Dean Merrill",1997,4.24,16,7182,28,12242,282,nonfiction
"The Madman’s Daughter (The Madman’s Daughter, #1)",Megan Shepherd,2013,3.69,11,7183,18,19008,3298,fiction
"Second Honeymoon (Honeymoon, #2)","James Patterson, Howard Roughan",2013,3.89,15,7184,35,14899,1207,mystery
"Hero (Hero, #1)",Samantha Young,2015,4.1,17,7185,17,24619,2501,romance
Brain Droppings,George Carlin,1997,4.11,13,7186,12,13900,394,humor
Last Chance to See,"Douglas Adams, Mark Carwardine",1990,4.33,16,7187,42,15440,845,nonfiction
"Swindle (Swindle, #1)",Gordon Korman,2008,3.94,11,7188,13,14061,1154,fiction
Relish: My Life in the Kitchen,Lucy Knisley,2013,3.89,16,7189,7,13626,1678,nonfiction
What I Thought Was True,Huntley Fitzpatrick,2014,3.71,7,7190,20,17545,1753,contemporary
"Ruthless (Pretty Little Liars, #10)",Sara Shepard,2011,3.93,15,7192,16,17869,906,mystery
The Secret Life of Violet Grant,Beatriz Williams,2014,3.97,11,7193,19,14706,1669,fiction
"Wicked Ties (Wicked Lovers, #1)",Shayla Black,2007,3.97,17,7194,23,24470,1360,romance
"Charlie Bone and the Beast (The Children of the Red King, #6)",Jenny Nimmo,2007,3.93,10,7195,21,16803,264,fantasy
The Baller: A Down and Dirty Football Novel,Vi Keeland,2016,4.13,17,7196,18,22369,2309,romance
"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",Brian Staveley,2015,4.16,10,7197,25,14101,849,fantasy
My Life on the Road,Gloria Steinem,2015,4.08,16,7199,21,17852,2554,nonfiction
Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality,Scott Belsky,2010,3.94,4,7200,15,13681,320,business
"Sweet Little Lies (L.A. Candy, #2)",Lauren Conrad,2010,3.53,18,7201,22,15946,756,young adult
"Remy (Real, #3)",Katy Evans,2013,4.31,17,7202,16,26119,1831,romance
"Rock Chick Revenge (Rock Chick, #5)",Kristen Ashley,2011,4.5,17,7203,7,27362,1531,romance
The Places in Between,Rory Stewart,2004,3.88,27,7205,25,11934,1274,travel
"Stars of Fortune (The Guardians Trilogy, #1)",Nora Roberts,2015,4,17,7206,41,18887,1597,romance
I Suck at Girls,Justin Halpern,2012,3.79,16,7207,20,15653,1669,nonfiction
"Cat Among the Pigeons (Hercule Poirot, #32)",Agatha Christie,1959,3.82,15,7208,170,19943,795,mystery
Paris,Edward Rutherfurd,2013,3.95,11,7209,41,14185,1944,fiction
Void Moon,Michael Connelly,1999,3.95,15,7211,86,16576,674,mystery
"Shadow Prey (Lucas Davenport, #2)",John Sandford,1990,3.99,15,7213,32,16688,575,mystery
Violin,Anne Rice,1997,3.26,11,7214,36,16147,499,fiction
The Forgetting Time,Sharon Guskin,2016,3.79,11,7215,36,16832,2161,fiction
"Death Note, Vol. 3: Hard Run (Death Note, #3)","Tsugumi Ohba, Takeshi Obata",2004,4.42,20,7217,35,19155,619,manga
"The Lost Stories (Ranger`s Apprentice, #11)",John Flanagan,2011,4.27,10,7218,37,18664,842,fantasy
"Deep Down (Jack Reacher, #16.5)",Lee Child,2012,3.87,28,7219,7,15452,701,thriller
Saving June,Hannah Harrington,2011,3.97,18,7220,14,16238,1489,young adult
"Eeny Meeny (Helen Grace, #1)",M.J. Arlidge,2014,3.88,28,7221,63,16218,2345,thriller
"Of Triton (The Syrena Legacy, #2)",Anna Banks,2013,4,10,7222,19,20368,1834,fantasy
What the Night Knows,Dean Koontz,2010,3.74,31,7223,42,16106,1571,horror
"Knight & Play (Knight, #1)",Kitty French,2012,4.04,17,7224,14,25097,1443,romance
"Queen of Fire (Raven`s Shadow, #3)",Anthony  Ryan,2015,3.64,10,7225,29,13913,915,fantasy
"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",Stephen R. Donaldson,1979,3.96,10,7226,34,16115,190,fantasy
Darkness Visible: A Memoir of Madness,William Styron,1990,4.04,14,7227,49,15109,1118,memoir
In the Shadow of the Banyan,Vaddey Ratner,2012,4.04,11,7228,34,14443,2134,fiction
Dead End in Norvelt,Jack Gantos,2011,3.72,11,7229,16,16432,2996,fiction
"Spider`s Bite (Elemental Assassin, #1)",Jennifer Estep,2010,3.87,10,7230,19,26324,1836,fantasy
Crash,J.G. Ballard,1973,3.58,11,7232,81,15187,925,fiction
How to Talk So Kids Will Listen & Listen So Kids Will Talk,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",1979,4.24,16,7233,61,13966,1547,nonfiction
Fiddler on the Roof,"Joseph Stein, Jerry Bock, Sheldon Harnick",1964,4.2,11,7234,16,14141,62,fiction
"Afterburn (Jax & Gia, #1)",Sylvia Day,2013,3.97,17,7235,24,20104,1159,romance
"All-of-a-Kind Family (All-of-a-Kind Family, #1)",Sydney Taylor,1951,4.23,11,7236,31,19119,759,fiction
Influx,Daniel Suarez,2014,3.91,25,7237,19,12264,1133,science fiction
"Ilse Witch (Voyage of the Jerle Shannara, #1)",Terry Brooks,2000,3.95,10,7238,29,15210,235,fantasy
Personal History,Katharine Graham,1997,4.13,16,7239,22,14328,750,nonfiction
"The Dry (Aaron Falk, #1)",Jane Harper,2017,4.07,15,7240,45,27901,3682,mystery
Full House (Full #1),"Janet Evanovich, Charlotte Hughes",1981,3.63,17,7241,23,18533,623,romance
"Two Graves (Pendergast, #12)","Douglas Preston, Lincoln Child",2012,4.03,15,7243,43,15678,1478,mystery
"Blood of Dragons (Rain Wild Chronicles, #4)",Robin Hobb,2013,4.12,10,7244,18,15410,887,fantasy
A Bridge Too Far,Cornelius Ryan,1974,4.24,12,7245,38,14329,250,history
Loser,Jerry Spinelli,2002,3.72,11,7246,33,15678,1613,fiction
"Sepulchre (Languedoc, #2)",Kate Mosse,2007,3.73,11,7247,81,15790,1253,fiction
"Kill the Dead (Sandman Slim, #2)",Richard Kadrey,2010,4.06,10,7248,23,15924,816,fantasy
Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,2002,3.92,27,7249,11,14025,836,travel
"Kiss the Dead (Anita Blake, Vampire Hunter #21)",Laurell K. Hamilton,2012,3.79,10,7250,19,20568,1620,fantasy
The Garden of Eden,Ernest Hemingway,1985,3.74,5,7251,77,13852,887,classics
"Sweet Surrender (Sweet, #1)",Maya Banks,2008,3.99,17,7252,23,22582,964,romance
"The One Tree (The Second Chronicles of Thomas Covenant, #2)",Stephen R. Donaldson,1982,3.96,10,7253,34,15334,136,fantasy
Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Bill Watterson,1994,4.71,6,7254,23,15729,289,comics
"Surrender Your Love (Surrender Your Love, #1)",J.C. Reed,2013,3.91,17,7255,16,24191,1437,romance
CyberStorm,Matthew Mather,2013,3.75,11,7256,35,14279,1273,fiction
Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,2001,3.8,16,7257,21,11665,532,nonfiction
"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",Tad Williams,1993,4.18,10,7258,40,15138,154,fantasy
"I Am Nujood, Age 10 and Divorced","Nujood Ali, Delphine Minoui, Linda Coverdale",2009,3.79,16,7259,47,15351,2294,nonfiction
The Feast of All Saints,Anne Rice,1979,3.83,11,7260,25,16011,364,fiction
To Rise Again at a Decent Hour,Joshua Ferris,2014,3.08,11,7261,32,12209,2090,fiction
Proof,David Auburn,2000,4.01,11,7262,9,14029,297,fiction
"The Past Through Tomorrow (Future History, #1-21)","Robert A. Heinlein, Damon Knight",1967,4.15,25,7263,32,14323,111,science fiction
"Master of the Senate (The Years of Lyndon Johnson, #3)",Robert A. Caro,2002,4.41,12,7264,25,11983,587,history
"Saint Odd (Odd Thomas, #7)",Dean Koontz,2015,4.12,31,7265,30,14279,1704,horror
The Wonderful Story of Henry Sugar and Six More,Roald Dahl,1977,4.15,11,7266,71,16370,840,fiction
"Real Murders (Aurora Teagarden, #1)",Charlaine Harris,1990,3.66,15,7267,43,21752,1529,mystery
"Port Mortuary (Kay Scarpetta, #18)",Patricia Cornwell,2010,3.55,15,7268,58,17153,1498,mystery
The Death of Superman,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",1993,3.89,6,7270,31,13287,303,comics
The Raw Shark Texts,Steven Hall,2007,3.87,11,7271,57,13806,1611,fiction
"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",Rick Riordan,2016,4.37,10,7272,46,26621,3390,fantasy
Wave,Sonali Deraniyagala,2013,3.7,16,7273,36,13198,2128,nonfiction
"Fire Sea (The Death Gate Cycle, #3)","Margaret Weis, Tracy Hickman",1991,4.05,10,7274,25,15554,183,fantasy
"Far from the Tree: Parents, Children, and the Search for Identity",Andrew Solomon,2012,4.26,16,7275,30,13240,1875,nonfiction
"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)","Barbara Park, Denise Brunkus",1992,3.9,11,7276,33,17517,1408,fiction
The Autumn of the Patriarch,"Gabriel García Márquez, Gregory Rabassa",1975,3.84,11,7277,161,13673,711,fiction
"Bones of the Hills (Conqueror, #3)",Conn Iggulden,2008,4.32,11,7278,48,13094,390,fiction
Hallucinations,Oliver Sacks,1995,3.85,16,7279,47,12886,1101,nonfiction
"Burned (Fever, #7)",Karen Marie Moning,2015,4.12,10,7280,3,21149,2806,fantasy
The Summer Tree (The Fionavar Tapestry #1),Guy Gavriel Kay,1984,3.99,10,7282,52,17645,1003,fantasy
Sweethearts,Sara Zarr,2008,3.64,18,7284,16,17151,1688,young adult
The Monsters of Templeton,Lauren Groff,2008,3.58,11,7285,44,15878,2465,fiction
"Midnight Crossroad (Midnight, Texas, #1)",Charlaine Harris,2014,3.63,10,7286,26,19360,2985,fantasy
"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",Diane Mott Davidson,1990,3.85,15,7287,21,16506,718,mystery
"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",Julie Kagawa,2012,4.05,10,7288,23,22483,2319,fantasy
"Devil Bones (Temperance Brennan, #11)",Kathy Reichs,2008,3.89,15,7289,60,20410,1017,mystery
From Here to Eternity,James  Jones,1951,4.09,11,7290,59,13959,345,fiction
"Dude, Where`s My Country?",Michael Moore,2003,3.4,16,7292,57,13810,356,nonfiction
The Last Don,Mario Puzo,1996,3.8,11,7293,82,12606,355,fiction
محال,"يوسف زيدان, Youssef Ziedan",2012,3.31,11,7294,7,10110,1283,fiction
"Ready or Not (All-American Girl, #2)",Meg Cabot,2005,3.4,18,7295,43,22530,793,young adult
"Cross Bones (Temperance Brennan, #8)",Kathy Reichs,2005,3.86,15,7296,67,20093,894,mystery
All But My Life: A Memoir,Gerda Weissmann Klein,1959,4.28,16,7297,20,14111,893,nonfiction
"All-Star Superman, Vol. 2","Grant Morrison, Frank Quitely",2009,4.33,6,7299,5,12769,251,comics
The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",2014,4.25,10,7300,35,15187,1349,fantasy
"To Sir Phillip, With Love (Bridgertons, #5)",Julia Quinn,2003,3.89,17,7301,48,24143,1031,romance
Miracle in the Andes,"Nando Parrado, Vince Rause",2006,4.21,16,7302,49,12048,750,nonfiction
"Lost & Found (Lost & Found, #1)",Nicole  Williams,2013,4.13,17,7303,5,23495,1511,romance
"Among the Barons (Shadow Children, #4)",Margaret Peterson Haddix,2003,4.08,18,7304,13,18050,631,young adult
The War that Saved My Life (The War That Saved My Life #1),"Kimberly Brubaker Bradley, مرضیه ورشوساز",2015,4.43,11,7305,21,20658,3796,fiction
"Say Cheese and Die! (Goosebumps, #4)",R.L. Stine,1992,3.72,31,7306,53,16764,579,horror
"Sharpe`s Tiger (Sharpe, #1)",Bernard Cornwell,1997,4.08,11,7307,18,14602,674,fiction
Jinx,Meg Cabot,2007,3.72,18,7308,39,23372,1332,young adult
"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",Alan Bradley,2015,3.94,15,7310,24,16627,2591,mystery
What Was She Thinking? [Notes on a Scandal],Zoë Heller,2003,3.69,11,7311,59,15290,1463,fiction
"The Beast (Black Dagger Brotherhood, #14)",J.R. Ward,2016,4.45,17,7312,22,17886,2362,romance
"Sullivan`s Island (Lowcountry Tales, #1)",Dorothea Benton Frank,1999,4.02,11,7313,22,14224,625,fiction
"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)","CLAMP, Anita Sengupta",1998,4.34,20,7314,14,12363,55,manga
"The Soulkeepers (The Soulkeepers, #1)",G.P. Ching,2011,3.71,10,7315,10,13510,993,fantasy
Up Country,Nelson DeMille,2002,3.99,11,7316,58,14022,671,fiction
Private Peaceful,Michael Morpurgo,2003,4.16,11,7317,42,15168,1099,fiction
"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",Rhys Bowen,2007,3.76,15,7318,18,19342,2107,mystery
"Gunmetal Magic (Kate Daniels, #5.5)",Ilona Andrews,2012,4.28,10,7319,17,24386,1590,fantasy
"Half a War (Shattered Sea, #3)",Joe Abercrombie,2015,4.01,10,7320,38,13975,1238,fantasy
"Rock Chick Renegade (Rock Chick, #4)",Kristen Ashley,2011,4.46,17,7321,6,26795,1409,romance
"The Marriage Mistake (Marriage to a Billionaire, #3)",Jennifer Probst,2012,3.96,17,7322,32,24071,1199,romance
Jamberry,Bruce Degen,1982,4.17,11,7323,27,15786,399,fiction
"Darkest Powers Trilogy (Darkest Powers, #1-3)",Kelley Armstrong,2009,4.47,10,7324,13,14657,224,fantasy
"Rhapsody: Child of Blood (Symphony of Ages, #1)",Elizabeth Haydon,1999,3.95,10,7325,23,16962,497,fantasy
Doctors,Erich Segal,1988,4,11,7326,33,11736,414,fiction
Samarkand,"Amin Maalouf, Russell Harris",1988,4.2,11,7327,79,13959,1116,fiction
"Indulgence in Death (In Death, #31)",J.D. Robb,2010,4.32,15,7328,35,18990,834,mystery
We Need New Names,NoViolet Bulawayo,2013,3.71,11,7329,33,13208,1826,fiction
The Little Red Caboose (Little Golden Book),Marian Potter,1953,4.21,11,7330,5,15983,85,fiction
Pretty in Plaid,Jen Lancaster,2009,3.88,16,7331,11,15510,1089,nonfiction
Wicca: A Guide for the Solitary Practitioner,Scott Cunningham,1988,4.01,16,7332,28,12770,410,nonfiction
Graffiti Moon,Cath Crowley,2010,3.9,18,7334,38,16494,1840,young adult
Mufaro`s Beautiful Daughters: An African Tale,John Steptoe,1986,4.32,11,7335,30,16695,697,fiction
"Paladin of Souls (World of the Five Gods, #2)",Lois McMaster Bujold,2003,4.13,10,7336,38,17377,884,fantasy
Mastery,Robert Greene,2012,4.27,16,7337,23,14215,946,nonfiction
"God Bless You, Dr. Kevorkian",Kurt Vonnegut Jr.,1999,3.83,11,7338,27,12640,612,fiction
A Homemade Life: Stories and Recipes from My Kitchen Table,Molly Wizenberg,2009,3.94,16,7339,12,14009,1690,nonfiction
The Three Pigs,David Wiesner,2001,4.15,11,7340,18,16385,1749,fiction
Learned Optimism: How to Change Your Mind and Your Life,Martin E.P. Seligman,1990,3.98,16,7341,36,12096,540,nonfiction
"Desires of the Dead (The Body Finder, #2)",Kimberly Derting,2011,4.07,17,7342,17,21374,1588,romance
The Littles,"John Lawrence Peterson, Roberta Carter Clark",1967,3.98,10,7343,9,15744,225,fantasy
Amelia Bedelia and the Surprise Shower,"Peggy Parish, Barbara Siebel Thomas",1966,4.27,11,7344,17,14509,107,fiction
"Homecoming (Tillerman Cycle, #1)",Cynthia Voigt,1981,3.92,11,7345,42,18107,1077,fiction
"Spell of the Highlander (Highlander, #7)",Karen Marie Moning,2005,4.27,17,7346,35,22662,850,romance
"The Hand of Chaos (The Death Gate Cycle, #5)","Margaret Weis, Tracy Hickman",1993,4.05,10,7347,23,15595,118,fantasy
One False Move (Myron Bolitar #5),Harlan Coben,1998,4.07,15,7348,56,15979,689,mystery
The Guns of Avalon (The Chronicles of Amber #2),Roger Zelazny,1972,4.16,10,7349,62,16220,384,fantasy
The Great Gilly Hopkins,Katherine Paterson,1978,3.83,11,7350,56,17596,983,fiction
"Trojan Odyssey (Dirk Pitt, #17)",Clive Cussler,2003,3.92,11,7351,64,14568,340,fiction
Follow the River,James Alexander Thom,1981,4.21,11,7352,18,14603,1923,fiction
The Mask,"Owen  West, Dean Koontz",1981,3.75,31,7354,46,14925,229,horror
All Our Yesterdays,Cristin Terrill,2013,4.05,18,7355,24,18234,3013,young adult
Coming Clean,Kimberly Rae Miller,2013,3.88,16,7356,15,14943,1406,nonfiction
