book_id,books_count,authors,original_publication_year,title,average_rating,work_ratings_count,work_text_reviews_count,tag_id,tag_name,ranking
548,75,Sara Shepard,2006,"Pretty Little Liars (Pretty Little Liars,#1)",3.9,165836,8160,18,Young Adult,277
550,54,Michael Pollan,2006,The Omnivore`s Dilemma: A Natural History of Four Meals,4.17,147664,11843,16,Nonfiction,322
551,95,Kate Atkinson,2013,Life After Life,3.74,158661,20822,11,Fiction,295
552,93,Nicholas Sparks,2000,The Rescue,4.1,148370,3261,17,Romance,321
558,88,Charlaine Harris,2004,"Dead to the World (Sookie Stackhouse,#4)",4.13,210205,5327,10,Fantasy,213
562,48,Brandon Sanderson,2010,"The Way of Kings (The Stormlight Archive,#1)",4.64,164477,10947,10,Fantasy,282
563,90,Charlaine Harris,2003,"Club Dead (Sookie Stackhouse,#3)",4.03,197558,5029,10,Fantasy,236
564,32,Ned Vizzini,2006,It`s Kind of a Funny Story,4.14,165713,8461,18,Young Adult,278
565,60,Brandon Sanderson,2007,"The Well of Ascension (Mistborn,#2)",4.35,171402,8541,10,Fantasy,273
566,94,Jojo Moyes,2015,"After You (Me Before You,#2)",3.7,175532,16879,11,Fiction,266
567,90,Vanessa Diffenbaugh,2011,The Language of Flowers,4.07,159668,17457,11,Fiction,293
569,96,James Patterson,2005,"The Angel Experiment (Maximum Ride,#1)",4.08,183035,8606,18,Young Adult,252
571,88,Nicholas Sparks,2003,The Guardian,4.14,142884,4333,17,Romance,340
572,109,Margaret Atwood,2003,"Oryx and Crake (MaddAddam,#1)",4,167177,10391,11,Fiction,276
574,78,Anthony Bourdain,2000,Kitchen Confidential: Adventures in the Culinary Underbelly,4,145933,7582,16,Nonfiction,330
581,64,Marissa Meyer,2013,"Scarlet (The Lunar Chronicles,#2)",4.3,213010,23054,10,Fantasy,211
583,65,Becca Fitzpatrick,2011,"Silence (Hush,Hush,#3)",4.16,197338,7290,18,Young Adult,237
584,67,Lev Grossman,2009,The Magicians (The Magicians #1),3.47,165609,18232,10,Fantasy,280
585,44,"Tsugumi Ohba,Takeshi Obata",2004,"Death Note,Vol. 1: Boredom (Death Note,#1)",4.42,141095,2470,20,Manga,343
586,65,Libba Bray,2003,"A Great and Terrible Beauty (Gemma Doyle,#1)",3.79,182107,8902,10,Fantasy,254
587,107,Jonathan Safran Foer,2002,Everything Is Illuminated,3.9,144312,7019,11,Fiction,338
589,53,Tammara Webber,2012,"Easy (Contours of the Heart,#1)",4.11,189861,11189,17,Romance,244
591,67,"Sherman Alexie,Ellen Forney",2007,The Absolutely True Diary of a Part-Time Indian,4.11,171492,18988,18,Young Adult,272
594,77,"Kate DiCamillo,Chris Sheban",2000,Because of Winn-Dixie,4,159075,6594,11,Fiction,294
600,82,Lauren Kate,2010,"Torment (Fallen,#2)",3.89,181384,7245,18,Young Adult,255
603,63,Brandon Sanderson,2008,"The Hero of Ages (Mistborn,#3)",4.46,161085,9111,10,Fantasy,287
605,24,Chelsea Handler,2007,"Are You There,Vodka? It`s Me,Chelsea",3.85,135734,6724,16,Nonfiction,359
607,7,Cassandra Clare,2014,"City of Heavenly Fire (The Mortal Instruments,#6)",4.48,203325,19582,10,Fantasy,227
609,123,Stephen King,2006,Cell,3.64,153150,4841,31,Horror,312
610,33,Daniel James Brown,2013,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,4.32,139128,16287,16,Nonfiction,345
613,119,Kate Morton,2008,The Forgotten Garden,4.12,157088,15953,11,Fiction,300
615,42,Sarah Dessen,2002,This Lullaby,4.03,155107,4597,18,Young Adult,306
616,65,Jodi Picoult,2000,Plain Truth,3.97,138814,6231,11,Fiction,346
617,69,Piper Kerman,2010,Orange Is the New Black,3.7,146868,12873,16,Nonfiction,323
619,106,Daniel Kahneman,2011,"Thinking,Fast and Slow",4.08,149271,5715,32,Psychology,318
622,115,Nicholas Sparks,2002,Nights in Rodanthe,3.82,136507,4025,17,Romance,354
623,111,Stephen King,2014,"Mr. Mercedes (Bill Hodges Trilogy,#1)",3.92,148491,12447,28,Thriller,320
624,73,Charlaine Harris,2007,"All Together Dead (Sookie Stackhouse,#7)",4.05,173654,3372,10,Fantasy,269
630,66,"Sheryl Sandberg,Nell Scovell",2013,"Lean In: Women,Work,and the Will to Lead",3.94,145331,10385,16,Nonfiction,333
631,80,Charlaine Harris,2005,"Dead as a Doornail (Sookie Stackhouse,#5)",4.01,179156,3733,10,Fantasy,259
632,77,Tahereh Mafi,2011,"Shatter Me (Shatter Me,#1)",4.01,200300,20959,18,Young Adult,232
634,86,Sophie Kinsella,2011,I`ve Got Your Number,3.93,154513,10577,17,Romance,308
636,14,Mark Cotta Vaz,2011,"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion,#4)",4.3,188274,134,10,Fantasy,248
638,76,Jennifer Egan,2010,A Visit from the Goon Squad,3.64,139744,15030,11,Fiction,344
640,113,Michael Crichton,2002,Prey,3.72,136307,2700,25,Science Fiction,356
642,2,Ken Follett,2007,"World Without End (The Kingsbridge Series,#2)",4.23,145292,9392,11,Fiction,335
643,77,"P.C. Cast,Kristin Cast",2008,"Chosen (House of Night,#3)",3.9,188550,4013,18,Young Adult,247
644,60,Colleen Hoover,2012,"Slammed (Slammed,#1)",4.29,176166,14423,17,Romance,265
645,74,Alex Flinn,2007,"Beastly (Beastly,#1; Kendra Chronicles,#1)",3.84,157088,8576,10,Fantasy,301
647,43,Emily Giffin,2006,Baby Proof,3.71,129325,3375,11,Fiction,383
648,119,Christopher Paolini,2011,"Inheritance (The Inheritance Cycle,#4)",4.08,162717,8891,10,Fantasy,285
649,107,"Haruki Murakami,Jay Rubin,Philip Gabriel",2009,1Q84,3.89,138691,13779,11,Fiction,347
652,75,Charlaine Harris,2006,"Definitely Dead (Sookie Stackhouse,#6)",4.02,172955,3669,10,Fantasy,270
654,92,Jonathan Franzen,2010,Freedom,3.73,130682,12909,11,Fiction,375
655,63,Ally Condie,2011,"Crossed (Matched,#2)",3.52,179584,14020,18,Young Adult,257
656,58,Ally Carter,2006,"I`d Tell You I Love You,But Then I`d Have to Kill You (Gallagher Girls,#1)",3.82,157885,6720,18,Young Adult,296
657,104,Aravind Adiga,2008,The White Tiger,3.71,125632,8334,11,Fiction,401
658,133,Jonathan Franzen,2001,The Corrections,3.78,131271,8201,11,Fiction,370
665,101,Justin Cronin,2010,"The Passage (The Passage,#1)",4.04,145772,16506,10,Fantasy,331
666,112,Neil Gaiman,2005,Anansi Boys,4,153465,7758,10,Fantasy,311
667,41,Sarah Dessen,2009,Along for the Ride,4.08,156330,6238,18,Young Adult,305
668,62,Celeste Ng,2014,Everything I Never Told You,3.78,134550,15177,11,Fiction,364
673,83,Chimamanda Ngozi Adichie,2013,Americanah,4.26,135108,13831,11,Fiction,362
674,79,James Patterson,2001,Suzanne`s Diary for Nicholas,4.16,124164,4255,11,Fiction,407
676,76,Sylvia Day,2013,"Entwined with You (Crossfire,#3)",4.19,157731,9728,17,Romance,298
677,70,Christopher McDougall,2009,"Born to Run: A Hidden Tribe,Superathletes,and the Greatest Race the World Has Never Seen",4.27,121428,11605,16,Nonfiction,425
678,79,Gabrielle Zevin,2014,The Storied Life of A.J. Fikry,3.98,145313,20980,11,Fiction,334
682,124,Susanna Clarke,2004,Jonathan Strange & Mr Norrell,3.8,154688,11516,10,Fantasy,307
683,105,Nicholas Sparks,2001,A Bend in the Road,4.02,123173,3392,17,Romance,417
684,63,Rick Riordan,2013,"The House of Hades (The Heroes of Olympus,#4)",4.54,175407,11843,10,Fantasy,267
685,61,Michael  Grant,2008,"Gone (Gone,#1)",3.85,153953,9445,18,Young Adult,309
686,85,Nicholas Sparks,2003,"The Wedding (The Notebook,#2)",3.98,124358,5443,17,Romance,405
687,38,David McCullough,2005,1776,4.06,135378,5963,12,History,361
688,37,Jon Krakauer,2003,Under the Banner of Heaven: A Story of Violent Faith,3.98,123697,8947,16,Nonfiction,413
689,51,Jess Walter,2012,Beautiful Ruins,3.67,128321,13738,11,Fiction,387
690,62,Barack Obama,2006,The Audacity of Hope: Thoughts on Reclaiming the American Dream,3.69,114115,4511,16,Nonfiction,459
692,61,Kristin Hannah,2008,"Firefly Lane (Firefly Lane,#1)",4.04,131124,11137,11,Fiction,371
694,47,Emily Giffin,2008,Love the One You`re With,3.7,129614,4743,11,Fiction,378
695,109,"Robert Galbraith,J.K. Rowling",2014,"The Silkworm (Cormoran Strike,#2)",4.03,145146,13549,15,Mystery,336
697,49,Ann Patchett,2011,State of Wonder,3.85,135740,14781,11,Fiction,358
698,75,Matthew Quick,2008,The Silver Linings Playbook,4,129408,11059,11,Fiction,382
700,63,Philippa Gregory,2005,"The Constant Princess (The Plantagenet and Tudor Novels,#6)",3.88,130800,4166,12,History,374
702,173,"Jonas Jonasson,Rod Bradbury",2009,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,3.81,137865,16350,11,Fiction,352
708,194,"Paulo Coelho,Margaret Jull Costa",2003,Eleven Minutes,3.69,116141,5444,11,Fiction,450
710,64,Julie Powell,2005,"Julie and Julia: 365 Days,524 Recipes,1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage,Her Job,and Her Sanity to Master the Art of Living",3.67,129563,7434,16,Nonfiction,379
711,62,Neal Shusterman,2007,"Unwind (Unwind,#1)",4.18,152643,15376,18,Young Adult,313
713,61,Marie Lu,2013,"Prodigy (Legend,#2)",4.29,160193,12663,18,Young Adult,289
716,101,Nicholas Sparks,2007,The Choice,3.99,128525,6808,17,Romance,386
717,11,Kate Egan,2012,The Hunger Games: Official Illustrated Movie Companion,4.51,120075,384,16,Nonfiction,431
719,45,Eckhart Tolle,2005,A New Earth: Awakening to Your Life`s Purpose,4.02,113457,5862,16,Nonfiction,464
720,34,Tite Kubo,2002,"Bleach,Volume 01",4.21,120433,890,20,Manga,429
721,24,Allie Brosh,2013,"Hyperbole and a Half: Unfortunate Situations,Flawed Coping Mechanisms,Mayhem,and Other Things That Happened",4.17,131008,10136,16,Nonfiction,372
723,101,Gregory David Roberts,2003,Shantaram,4.26,111838,10295,11,Fiction,468
724,67,Charlaine Harris,2008,"From Dead to Worse (Sookie Stackhouse,#8)",4.01,161814,3500,10,Fantasy,286
732,93,Stephenie Meyer,2009,"The Short Second Life of Bree Tanner: An Eclipse Novella (Twilight,#3.5)",3.51,159769,9885,18,Young Adult,290
737,68,Ishmael Beah,2007,A Long Way Gone: Memoirs of a Boy Soldier,4.14,121841,9015,16,Nonfiction,424
742,116,Hugh Howey,2012,"Wool Omnibus (Silo,#1)",4.24,121842,11803,10,Fantasy,423
743,51,Christopher Moore,2002,"Lamb: The Gospel According to Biff,Christ`s Childhood Pal",4.26,125861,10411,13,Humor,400
745,2,Jenny  Lawson,2012,Let`s Pretend This Never Happened: A Mostly True Memoir,3.9,130593,15544,16,Nonfiction,376
746,72,Scott Lynch,2006,"The Lies of Locke Lamora (Gentleman Bastard,#1)",4.3,138021,9655,10,Fantasy,350
748,68,Charlaine Harris,2009,"Dead and Gone (Sookie Stackhouse,#9)",4.01,156932,4315,10,Fantasy,303
749,62,Jodi Picoult,2013,The Storyteller,4.26,125264,13923,11,Fiction,402
750,60,Jennifer L. Armentrout,2011,"Obsidian (Lux,#1)",4.23,176296,15367,18,Young Adult,264
752,55,Sarah J. Maas,2013,"Crown of Midnight (Throne of Glass,#2)",4.49,184381,19450,10,Fantasy,249
753,34,Bryan Lee O`Malley,2004,"Scott Pilgrim,Volume 1: Scott Pilgrim`s Precious Little Life",4.18,130847,3118,6,Comics,373
754,51,Jeannette Walls,2008,Half Broke Horses,4.05,119479,10401,11,Fiction,436
756,58,Julie Kagawa,2010,"The Iron King (The Iron Fey,#1)",3.92,163118,10506,17,Romance,283
758,48,Mary Roach,2003,Stiff: The Curious Lives of Human Cadavers,4.05,128102,10513,16,Nonfiction,389
759,37,Richelle Mead,2011,"Bloodlines (Bloodlines,#1)",4.22,146134,7698,10,Fantasy,327
761,74,Sophie Kinsella,2009,Twenties Girl,3.82,126192,6023,11,Fiction,398
764,101,Philippa Gregory,2009,"The White Queen (The Plantagenet and Tudor Novels,#2)",3.9,130446,6293,12,History,377
768,134,Dennis Lehane,2003,Shutter Island,4.07,124032,6990,15,Mystery,409
771,57,Erik Larson,2011,"In the Garden of Beasts: Love,Terror,and an American Family in Hitler`s Berlin",3.81,122989,12570,16,Nonfiction,419
774,51,Marissa Meyer,2014,"Cress (The Lunar Chronicles,#3)",4.46,177466,20055,18,Young Adult,261
775,66,Patti Smith,2010,Just Kids,4.14,117400,8415,16,Nonfiction,443
777,40,Jane Green,2001,Jemima J,3.62,103849,2448,11,Fiction,517
781,66,Scott Westerfeld,2006,"Specials (Uglies,#3)",3.77,148783,7313,18,Young Adult,319
783,63,"P.C. Cast,Kristin Cast",2009,"Hunted (House of Night,#5)",3.93,146051,3204,18,Young Adult,328
784,83,Mitch Albom,2006,For One More Day,4.09,106720,6632,11,Fiction,497
787,39,Justin Halpern,2010,Sh*t My Dad Says,3.98,116368,7386,16,Nonfiction,446
791,7,Jodi Picoult,2010,House Rules,4.01,119767,9871,11,Fiction,434
794,116,Stephen King,2013,"Doctor Sleep (The Shining,#2)",4.1,116565,13654,31,Horror,445
796,61,Samantha Young,2012,"On Dublin Street (On Dublin Street,#1)",4.24,145943,8174,7,Contemporary,329
797,44,"Francis Chan,Danae Yankoski,Chris Tomlin",2008,Crazy Love: Overwhelmed by a Relentless God,4.15,109134,3011,16,Nonfiction,480
801,71,Jonathan Tropper,2009,This is Where I Leave You,3.88,111476,11062,11,Fiction,469
802,62,Seth Grahame-Smith,2010,Abraham Lincoln: Vampire Hunter,3.7,118704,11875,11,Fiction,440
805,61,"P.C. Cast,Kristin Cast",2010,"Burned (House of Night,#7)",3.98,129493,2999,18,Young Adult,380
807,89,Dave Eggers,2013,The Circle,3.46,129023,17954,11,Fiction,384
808,73,Brian Selznick,2007,The Invention of Hugo Cabret,4.23,135507,13128,11,Fiction,360
810,17,Bisco Hatori,2003,"Ouran High School Host Club,Vol. 1 (Ouran High School Host Club,#1)",4.36,114117,949,20,Manga,458
811,76,Mary Kubica,2014,The Good Girl,3.81,122753,11244,15,Mystery,420
812,47,Abbi Glines,2012,"Fallen Too Far (Rosemary Beach,#1; Too Far,#1)",4.21,143547,7995,17,Romance,339
813,51,Rainbow Rowell,2014,Landline,3.55,123422,15782,11,Fiction,414
814,62,"P.C. Cast,Kristin Cast",2008,"Tempted (House of Night,#6)",3.96,137910,3165,18,Young Adult,351
815,104,Cormac McCarthy,2005,No Country for Old Men,4.12,110082,6281,11,Fiction,474
816,2,Hilary Mantel,2009,"Wolf Hall (Thomas Cromwell,#1)",3.85,118705,12827,11,Fiction,439
818,118,"Stephen King,William Olivier Desmond",2001,Dreamcatcher,3.59,122599,1856,31,Horror,421
821,91,Nicholas Sparks,2010,The Best of Me,3.91,124564,9610,17,Romance,404
822,110,Julian Barnes,2011,The Sense of an Ending,3.7,114025,12966,11,Fiction,460
825,52,Lisa See,2009,Shanghai Girls (Shanghai Girls #1),3.87,114862,8654,11,Fiction,454
827,60,Jenny Han,2014,"To All the Boys I`ve Loved Before (To All the Boys I`ve Loved Before,#1)",4.11,151311,17356,11,Fiction,314
828,39,"Marjane Satrapi,Mattias Ripa",2000,"Persepolis: The Story of a Childhood (Persepolis,#1)",4.23,119965,6588,16,Nonfiction,432
830,53,Kody Keplinger,2010,The DUFF: Designated Ugly Fat Friend,3.86,146547,11130,18,Young Adult,324
831,38,Sarah Dessen,2008,Lock and Key,4.01,127649,4950,18,Young Adult,394
834,1,Stephenie Meyer,2008,"Midnight Sun (Twilight,#1.5)",4.03,138117,9189,18,Young Adult,348
836,89,Rachel Joyce,2012,"The Unlikely Pilgrimage of Harold Fry (Harold Fry,#1)",3.89,113876,14583,11,Fiction,462
837,66,David Levithan,2012,"Every Day (Every Day,#1)",3.99,133960,15539,18,Young Adult,365
841,52,J.R. Ward,2006,"Lover Awakened (Black Dagger Brotherhood,#3)",4.45,142754,5926,17,Romance,342
842,54,Sarah J. Maas,2015,"A Court of Thorns and Roses (A Court of Thorns and Roses,#1)",4.29,188723,25463,10,Fantasy,246
843,31,E.L. James,2012,"Fifty Shades Trilogy (Fifty Shades,#1-3)",4.13,101613,6275,17,Romance,535
845,28,Raina Telgemeier,2009,Smile,4.19,102804,6516,6,Comics,528
848,79,Amy Tan,2001,The Bonesetter`s Daughter,3.98,105274,2871,11,Fiction,509
850,88,Robin Sloan,2012,"Mr. Penumbra`s 24-Hour Bookstore (Mr. Penumbra`s 24-Hour Bookstore,#1)",3.75,127396,20150,11,Fiction,395
852,80,"Paul Kalanithi,Abraham Verghese",2016,When Breath Becomes Air,4.32,165673,15933,16,Nonfiction,279
856,73,Lois Lowry,2000,"Gathering Blue (The Giver,#2)",3.8,127810,9480,11,Fiction,392
858,83,Pierce Brown,2014,"Red Rising (Red Rising,#1)",4.26,128188,15775,25,Science Fiction,388
859,48,Brent Weeks,2008,"The Way of Shadows (Night Angel,#1)",4.15,114492,4025,10,Fantasy,457
861,58,Jamie McGuire,2013,"Walking Disaster (Beautiful,#2)",4.23,145114,11348,17,Romance,337
862,34,Brandon Sanderson,2014,"Words of Radiance (The Stormlight Archive,#2)",4.77,108176,7261,10,Fantasy,488
864,76,Diana Gabaldon,2001,"The Fiery Cross (Outlander,#5)",4.26,120438,5048,12,History,428
867,96,Nicole Krauss,2005,The History of Love,3.91,103470,9622,11,Fiction,520
869,127,"Muriel Barbery,Alison Anderson",2006,The Elegance of the Hedgehog,3.73,118556,15335,11,Fiction,441
870,40,"Doris Kearns Goodwin,Suzanne Toren",2005,Team of Rivals: The Political Genius of Abraham Lincoln,4.3,107944,5875,12,History,491
871,59,Charlaine Harris,2010,"Dead in the Family (Sookie Stackhouse,#10)",3.88,138027,5325,10,Fantasy,349
874,35,Susannah Cahalan,2012,Brain on Fire: My Month of Madness,4,103617,8593,16,Nonfiction,519
875,62,Melissa Marr,2007,"Wicked Lovely (Wicked Lovely,#1)",3.69,136316,6591,10,Fantasy,355
880,52,Kelley Armstrong,2008,"The Summoning (Darkest Powers,#1)",4.03,136832,5830,18,Young Adult,353
883,103,Margaret Atwood,2000,The Blind Assassin,3.95,111284,5908,11,Fiction,470
884,29,Ransom Riggs,2014,"Hollow City (Miss Peregrine’s Peculiar Children,#2)",4.07,132924,14221,11,Fiction,368
886,69,M.R. Carey,2014,The Girl with All the Gifts,3.93,119493,14701,31,Horror,435
889,57,J.R. Ward,2006,"Lover Eternal (Black Dagger Brotherhood,#2)",4.35,146205,5559,17,Romance,326
891,59,Jim Butcher,2001,"Fool Moon (The Dresden Files,#2)",4.04,122158,5269,10,Fantasy,422
892,68,Malcolm Gladwell,2011,"David and Goliath: Underdogs,Misfits,and the Art of Battling Giants",3.9,101707,7317,16,Nonfiction,533
893,37,"Hiromu Arakawa,Akira Watanabe",2002,"Fullmetal Alchemist,Vol. 1 (Fullmetal Alchemist,#1)",4.49,94768,1103,20,Manga,584
895,57,Joan Didion,2005,The Year of Magical Thinking,3.86,99308,7729,16,Nonfiction,545
896,98,Lionel Shriver,2003,We Need to Talk About Kevin,4.07,113939,11369,11,Fiction,461
901,20,Geraldine Brooks,2001,Year of Wonders,4,108029,8124,11,Fiction,489
904,50,Sylvain Reynard,2011,"Gabriel`s Inferno (Gabriel`s Inferno,#1)",4.02,127883,7192,17,Romance,391
906,65,Helen Simonson,2010,Major Pettigrew`s Last Stand,3.87,109311,11386,11,Fiction,479
907,73,Nora Roberts,2009,"Vision in White (Bride Quartet,#1)",4.1,107747,3560,17,Romance,492
908,69,Jodi Picoult,2006,The Tenth Circle,3.48,103155,5101,11,Fiction,523
909,66,Rick Riordan,2011,"The Throne of Fire (Kane Chronicles,#2)",4.2,123024,4900,10,Fantasy,418
910,64,John Scalzi,2005,"Old Man`s War (Old Man`s War,#1)",4.23,109133,6878,25,Science Fiction,481
917,82,Joe Abercrombie,2006,"The Blade Itself (The First Law,#1)",4.14,107614,5521,10,Fantasy,494
918,121,Eoin Colfer,2002,"The Arctic Incident (Artemis Fowl,#2)",3.94,114867,2434,10,Fantasy,453
920,94,"Marie Kondō,Cathy Hirano",2011,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,3.77,129409,17320,16,Nonfiction,381
921,74,"Jennifer Niven,فرانک معنوی",2015,All the Bright Places,4.19,146542,21192,7,Contemporary,325
923,85,Michael Scott,2007,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel,#1)",3.84,115864,7165,10,Fantasy,451
924,78,Jeffrey Eugenides,2011,The Marriage Plot,3.42,99271,10634,11,Fiction,546
926,58,Jessica Knoll,2015,Luckiest Girl Alive,3.48,98163,9278,11,Fiction,558
927,22,Ellen Hopkins,2004,"Crank (Crank,#1)",4.16,105823,7239,18,Young Adult,505
928,64,Maggie Stiefvater,2012,"The Raven Boys (The Raven Cycle,#1)",4.05,159696,20296,10,Fantasy,292
930,87,Elizabeth Strout,2008,Olive Kitteridge,3.78,108518,14175,11,Fiction,485
932,63,James C. Collins,2001,Good to Great: Why Some Companies Make the Leap... and Others Don`t,4.04,88373,3100,4,Business,634
933,70,Kristin Cashore,2009,"Fire (Graceling Realm,#2)",4.12,133462,9159,10,Fantasy,366
936,105,"Stephen King,Bernie Wrightson",2003,"Wolves of the Calla (The Dark Tower,#5)",4.17,109648,2874,10,Fantasy,476
937,81,Philip Pullman,2000,His Dark Materials (His Dark Materials #1-3),4.25,102040,4499,18,Young Adult,532
938,61,J.A. Redmerski,2012,"The Edge of Never (The Edge of Never,#1)",4.26,127686,10763,17,Romance,393
939,46,Kimberly McCreight,2013,Reconstructing Amelia,3.82,99269,10243,15,Mystery,547
940,88,Jojo Moyes,2014,One Plus One,3.94,105933,9884,11,Fiction,504
942,34,Alice Clayton,2012,"Wallbanger (Cocktail,#1)",4.1,145610,11854,7,Contemporary,332
945,66,Lauren Kate,2011,"Passion (Fallen,#3)",3.89,125252,5464,18,Young Adult,403
946,66,James Dashner,2012,"The Kill Order (Maze Runner,#0.5)",3.69,109441,8219,18,Young Adult,478
947,67,Susan Ee,2011,"Angelfall (Penryn & the End of Days,#1)",4.19,128028,13789,10,Fantasy,390
