book_id,books_count,authors,original_publication_year,title,average_rating,work_ratings_count,work_text_reviews_count,tag_id,tag_name,ranking
7228,34,Vaddey Ratner,2012,In the Shadow of the Banyan,4.04,14443,2134,11,Fiction,7193
7229,16,Jack Gantos,2011,Dead End in Norvelt,3.72,16432,2996,11,Fiction,6462
7230,19,Jennifer Estep,2010,"Spider`s Bite (Elemental Assassin,#1)",3.87,26324,1836,10,Fantasy,4043
7232,81,J.G. Ballard,1973,Crash,3.58,15187,925,11,Fiction,6907
7233,61,"Adele Faber,Elaine Mazlish,Kimberly Ann Coe",1979,How to Talk So Kids Will Listen & Listen So Kids Will Talk,4.24,13966,1547,16,Nonfiction,7400
7234,16,"Joseph Stein,Jerry Bock,Sheldon Harnick",1964,Fiddler on the Roof,4.2,14141,62,11,Fiction,7316
7235,24,Sylvia Day,2013,"Afterburn (Jax & Gia,#1)",3.97,20104,1159,17,Romance,5338
7236,31,Sydney Taylor,1951,"All-of-a-Kind Family (All-of-a-Kind Family,#1)",4.23,19119,759,11,Fiction,5598
7237,19,Daniel Suarez,2014,Influx,3.91,12264,1133,25,Science Fiction,8107
7238,29,Terry Brooks,2000,"Ilse Witch (Voyage of the Jerle Shannara,#1)",3.95,15210,235,10,Fantasy,6898
7239,22,Katharine Graham,1997,Personal History,4.13,14328,750,16,Nonfiction,7238
7240,45,Jane Harper,2017,"The Dry (Aaron Falk,#1)",4.07,27901,3682,15,Mystery,3792
7241,23,"Janet Evanovich,Charlotte Hughes",1981,Full House (Full #1),3.63,18533,623,17,Romance,5749
7243,43,"Douglas Preston,Lincoln Child",2012,"Two Graves (Pendergast,#12)",4.03,15678,1478,15,Mystery,6729
7244,18,Robin Hobb,2013,"Blood of Dragons (Rain Wild Chronicles,#4)",4.12,15410,887,10,Fantasy,6829
7245,38,Cornelius Ryan,1974,A Bridge Too Far,4.24,14329,250,12,History,7237
7246,33,Jerry Spinelli,2002,Loser,3.72,15678,1613,11,Fiction,6730
7247,81,Kate Mosse,2007,"Sepulchre (Languedoc,#2)",3.73,15790,1253,11,Fiction,6684
7248,23,Richard Kadrey,2010,"Kill the Dead (Sandman Slim,#2)",4.06,15924,816,10,Fantasy,6638
7249,11,Rolf Potts,2002,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,3.92,14025,836,27,Travelling,7364
7250,19,Laurell K. Hamilton,2012,"Kiss the Dead (Anita Blake,Vampire Hunter #21)",3.79,20568,1620,10,Fantasy,5206
7251,77,Ernest Hemingway,1985,The Garden of Eden,3.74,13852,887,5,Classics,7452
7252,23,Maya Banks,2008,"Sweet Surrender (Sweet,#1)",3.99,22582,964,17,Romance,4756
7253,34,Stephen R. Donaldson,1982,"The One Tree (The Second Chronicles of Thomas Covenant,#2)",3.96,15334,136,10,Fantasy,6860
7254,23,Bill Watterson,1994,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,4.71,15729,289,6,Comics,6704
7255,16,J.C. Reed,2013,"Surrender Your Love (Surrender Your Love,#1)",3.91,24191,1437,17,Romance,4446
7256,35,Matthew Mather,2013,CyberStorm,3.75,14279,1273,11,Fiction,7260
7257,21,Chuck Klosterman,2001,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,3.8,11665,532,16,Nonfiction,8360
7258,40,Tad Williams,1993,"To Green Angel Tower,Part 1 (Memory,Sorrow,and Thorn,#3; Part 1)",4.18,15138,154,10,Fantasy,6931
7259,47,"Nujood Ali,Delphine Minoui,Linda Coverdale",2009,"I Am Nujood,Age 10 and Divorced",3.79,15351,2294,16,Nonfiction,6853
7260,25,Anne Rice,1979,The Feast of All Saints,3.83,16011,364,11,Fiction,6606
7261,32,Joshua Ferris,2014,To Rise Again at a Decent Hour,3.08,12209,2090,11,Fiction,8136
7262,9,David Auburn,2000,Proof,4.01,14029,297,11,Fiction,7362
7263,32,"Robert A. Heinlein,Damon Knight",1967,"The Past Through Tomorrow (Future History,#1-21)",4.15,14323,111,25,Science Fiction,7241
7264,25,Robert A. Caro,2002,"Master of the Senate (The Years of Lyndon Johnson,#3)",4.41,11983,587,12,History,8232
7265,30,Dean Koontz,2015,"Saint Odd (Odd Thomas,#7)",4.12,14279,1704,31,Horror,7261
7266,71,Roald Dahl,1977,The Wonderful Story of Henry Sugar and Six More,4.15,16370,840,11,Fiction,6492
7267,43,Charlaine Harris,1990,"Real Murders (Aurora Teagarden,#1)",3.66,21752,1529,15,Mystery,4938
7268,58,Patricia Cornwell,2010,"Port Mortuary (Kay Scarpetta,#18)",3.55,17153,1498,15,Mystery,6199
7270,31,"Dan Jurgens,Jerry Ordway,Louise Simonson,Roger Stern,Jon Bogdanove,Tom Grummett,Jackson Butch Guice,Brett Breeding,Rick Burchett,Doug Hazlewood,Dennis Janke,Denis Rodier",1993,The Death of Superman,3.89,13287,303,6,Comics,7706
7271,57,Steven Hall,2007,The Raw Shark Texts,3.87,13806,1611,11,Fiction,7475
7272,46,Rick Riordan,2016,"The Hammer of Thor (Magnus Chase and the Gods of Asgard,#2)",4.37,26621,3390,10,Fantasy,3991
7273,36,Sonali Deraniyagala,2013,Wave,3.7,13198,2128,16,Nonfiction,7743
7274,25,"Margaret Weis,Tracy Hickman",1991,"Fire Sea (The Death Gate Cycle,#3)",4.05,15554,183,10,Fantasy,6777
7275,30,Andrew Solomon,2012,"Far from the Tree: Parents,Children,and the Search for Identity",4.26,13240,1875,16,Nonfiction,7723
7276,33,"Barbara Park,Denise Brunkus",1992,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones,#1)",3.9,17517,1408,11,Fiction,6103
7277,161,"Gabriel García Márquez,Gregory Rabassa",1975,The Autumn of the Patriarch,3.84,13673,711,11,Fiction,7542
7278,48,Conn Iggulden,2008,"Bones of the Hills (Conqueror,#3)",4.32,13094,390,11,Fiction,7788
7279,47,Oliver Sacks,1995,Hallucinations,3.85,12886,1101,16,Nonfiction,7866
7280,3,Karen Marie Moning,2015,"Burned (Fever,#7)",4.12,21149,2806,10,Fantasy,5062
7282,52,Guy Gavriel Kay,1984,The Summer Tree (The Fionavar Tapestry #1),3.99,17645,1003,10,Fantasy,6049
7284,16,Sara Zarr,2008,Sweethearts,3.64,17151,1688,18,Young Adult,6201
7285,44,Lauren Groff,2008,The Monsters of Templeton,3.58,15878,2465,11,Fiction,6655
7286,26,Charlaine Harris,2014,"Midnight Crossroad (Midnight,Texas,#1)",3.63,19360,2985,10,Fantasy,5535
7287,21,Diane Mott Davidson,1990,"Catering to Nobody (A Goldy Bear Culinary Mystery,#1)",3.85,16506,718,15,Mystery,6431
7288,23,Julie Kagawa,2012,"The Lost Prince (The Iron Fey: Call of the Forgotten,#1)",4.05,22483,2319,10,Fantasy,4778
7289,60,Kathy Reichs,2008,"Devil Bones (Temperance Brennan,#11)",3.89,20410,1017,15,Mystery,5245
7290,59,James  Jones,1951,From Here to Eternity,4.09,13959,345,11,Fiction,7405
7292,57,Michael Moore,2003,"Dude,Where`s My Country?",3.4,13810,356,16,Nonfiction,7472
7293,82,Mario Puzo,1996,The Last Don,3.8,12606,355,11,Fiction,7991
7294,7,"يوسف زيدان,Youssef Ziedan",2012,محال,3.31,10110,1283,11,Fiction,8877
7295,43,Meg Cabot,2005,"Ready or Not (All-American Girl,#2)",3.4,22530,793,18,Young Adult,4771
7296,67,Kathy Reichs,2005,"Cross Bones (Temperance Brennan,#8)",3.86,20093,894,15,Mystery,5343
7297,20,Gerda Weissmann Klein,1959,All But My Life: A Memoir,4.28,14111,893,16,Nonfiction,7325
7299,5,"Grant Morrison,Frank Quitely",2009,"All-Star Superman,Vol. 2",4.33,12769,251,6,Comics,7915
7300,35,"George R.R. Martin,Elio M. García Jr.,Linda Antonsson",2014,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,4.25,15187,1349,10,Fantasy,6908
7301,48,Julia Quinn,2003,"To Sir Phillip,With Love (Bridgertons,#5)",3.89,24143,1031,17,Romance,4449
7302,49,"Nando Parrado,Vince Rause",2006,Miracle in the Andes,4.21,12048,750,16,Nonfiction,8204
7303,5,Nicole  Williams,2013,"Lost & Found (Lost & Found,#1)",4.13,23495,1511,17,Romance,4572
7304,13,Margaret Peterson Haddix,2003,"Among the Barons (Shadow Children,#4)",4.08,18050,631,18,Young Adult,5908
7305,21,"Kimberly Brubaker Bradley,مرضیه ورشوساز",2015,The War that Saved My Life (The War That Saved My Life #1),4.43,20658,3796,11,Fiction,5182
7306,53,R.L. Stine,1992,"Say Cheese and Die! (Goosebumps,#4)",3.72,16764,579,31,Horror,6330
7307,18,Bernard Cornwell,1997,"Sharpe`s Tiger (Sharpe,#1)",4.08,14602,674,11,Fiction,7128
7308,39,Meg Cabot,2007,Jinx,3.72,23372,1332,18,Young Adult,4601
7310,24,Alan Bradley,2015,"As Chimney Sweepers Come to Dust (Flavia de Luce,#7)",3.94,16627,2591,15,Mystery,6383
7311,59,Zoë Heller,2003,What Was She Thinking? [Notes on a Scandal],3.69,15290,1463,11,Fiction,6876
7312,22,J.R. Ward,2016,"The Beast (Black Dagger Brotherhood,#14)",4.45,17886,2362,17,Romance,5972
7313,22,Dorothea Benton Frank,1999,"Sullivan`s Island (Lowcountry Tales,#1)",4.02,14224,625,11,Fiction,7280
7314,14,"CLAMP,Anita Sengupta",1998,"Cardcaptor Sakura: Master of the Clow,Vol. 1 (Cardcaptor Sakura,#7)",4.34,12363,55,20,Manga,8065
7315,10,G.P. Ching,2011,"The Soulkeepers (The Soulkeepers,#1)",3.71,13510,993,10,Fantasy,7609
7316,58,Nelson DeMille,2002,Up Country,3.99,14022,671,11,Fiction,7366
7317,42,Michael Morpurgo,2003,Private Peaceful,4.16,15168,1099,11,Fiction,6922
7318,18,Rhys Bowen,2007,"Her Royal Spyness (Her Royal Spyness Mysteries,#1)",3.76,19342,2107,15,Mystery,5538
7319,17,Ilona Andrews,2012,"Gunmetal Magic (Kate Daniels,#5.5)",4.28,24386,1590,10,Fantasy,4400
7320,38,Joe Abercrombie,2015,"Half a War (Shattered Sea,#3)",4.01,13975,1238,10,Fantasy,7390
7321,6,Kristen Ashley,2011,"Rock Chick Renegade (Rock Chick,#4)",4.46,26795,1409,17,Romance,3961
7322,32,Jennifer Probst,2012,"The Marriage Mistake (Marriage to a Billionaire,#3)",3.96,24071,1199,17,Romance,4461
7323,27,Bruce Degen,1982,Jamberry,4.17,15786,399,11,Fiction,6687
7324,13,Kelley Armstrong,2009,"Darkest Powers Trilogy (Darkest Powers,#1-3)",4.47,14657,224,10,Fantasy,7106
7325,23,Elizabeth Haydon,1999,"Rhapsody: Child of Blood (Symphony of Ages,#1)",3.95,16962,497,10,Fantasy,6259
7326,33,Erich Segal,1988,Doctors,4,11736,414,11,Fiction,8332
7327,79,"Amin Maalouf,Russell Harris",1988,Samarkand,4.2,13959,1116,11,Fiction,7406
7328,35,J.D. Robb,2010,"Indulgence in Death (In Death,#31)",4.32,18990,834,15,Mystery,5619
7329,33,NoViolet Bulawayo,2013,We Need New Names,3.71,13208,1826,11,Fiction,7738
7330,5,Marian Potter,1953,The Little Red Caboose (Little Golden Book),4.21,15983,85,11,Fiction,6617
7331,11,Jen Lancaster,2009,Pretty in Plaid,3.88,15510,1089,16,Nonfiction,6791
7332,28,Scott Cunningham,1988,Wicca: A Guide for the Solitary Practitioner,4.01,12770,410,16,Nonfiction,7913
7334,38,Cath Crowley,2010,Graffiti Moon,3.9,16494,1840,18,Young Adult,6436
7335,30,John Steptoe,1986,Mufaro`s Beautiful Daughters: An African Tale,4.32,16695,697,11,Fiction,6360
7336,38,Lois McMaster Bujold,2003,"Paladin of Souls (World of the Five Gods,#2)",4.13,17377,884,10,Fantasy,6150
7337,23,Robert Greene,2012,Mastery,4.27,14215,946,16,Nonfiction,7287
7338,27,Kurt Vonnegut Jr.,1999,"God Bless You,Dr. Kevorkian",3.83,12640,612,11,Fiction,7974
7339,12,Molly Wizenberg,2009,A Homemade Life: Stories and Recipes from My Kitchen Table,3.94,14009,1690,16,Nonfiction,7373
7340,18,David Wiesner,2001,The Three Pigs,4.15,16385,1749,11,Fiction,6484
7341,36,Martin E.P. Seligman,1990,Learned Optimism: How to Change Your Mind and Your Life,3.98,12096,540,16,Nonfiction,8182
7342,17,Kimberly Derting,2011,"Desires of the Dead (The Body Finder,#2)",4.07,21374,1588,17,Romance,5017
7343,9,"John Lawrence Peterson,Roberta Carter Clark",1967,The Littles,3.98,15744,225,10,Fantasy,6697
7344,17,"Peggy Parish,Barbara Siebel Thomas",1966,Amelia Bedelia and the Surprise Shower,4.27,14509,107,11,Fiction,7164
7345,42,Cynthia Voigt,1981,"Homecoming (Tillerman Cycle,#1)",3.92,18107,1077,11,Fiction,5892
7346,35,Karen Marie Moning,2005,"Spell of the Highlander (Highlander,#7)",4.27,22662,850,17,Romance,4742
7347,23,"Margaret Weis,Tracy Hickman",1993,"The Hand of Chaos (The Death Gate Cycle,#5)",4.05,15595,118,10,Fantasy,6761
7348,56,Harlan Coben,1998,One False Move (Myron Bolitar #5),4.07,15979,689,15,Mystery,6622
7349,62,Roger Zelazny,1972,The Guns of Avalon (The Chronicles of Amber #2),4.16,16220,384,10,Fantasy,6540
7350,56,Katherine Paterson,1978,The Great Gilly Hopkins,3.83,17596,983,11,Fiction,6066
7351,64,Clive Cussler,2003,"Trojan Odyssey (Dirk Pitt,#17)",3.92,14568,340,11,Fiction,7141
7352,18,James Alexander Thom,1981,Follow the River,4.21,14603,1923,11,Fiction,7126
7354,46,"Owen  West,Dean Koontz",1981,The Mask,3.75,14925,229,31,Horror,7011
7355,24,Cristin Terrill,2013,All Our Yesterdays,4.05,18234,3013,18,Young Adult,5848
7356,15,Kimberly Rae Miller,2013,Coming Clean,3.88,14943,1406,16,Nonfiction,7003
7358,74,John  Stephens,2011,"The Emerald Atlas (The Books of Beginning,#1)",3.92,16955,2061,10,Fantasy,6261
7359,32,Zadie Smith,2016,Swing Time,3.6,20503,2590,11,Fiction,5222
7360,24,Doug Stanton,2001,In Harm`s Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,4.25,13346,699,12,History,7681
7361,13,Yuna Kagesaki,2003,"Chibi Vampire,Vol. 01",3.99,13200,177,20,Manga,7741
7362,6,Nina LaCour,2014,Everything Leads to You,3.89,18734,2191,7,Contemporary,5699
7363,22,Wendy Mass,2006,Jeremy Fink and the Meaning of Life,4.02,16317,1522,11,Fiction,6513
7364,14,Patricia Polacco,1998,"Thank You,Mr. Falker",4.52,13604,881,11,Fiction,7574
7365,25,William Gibson,2014,The Peripheral,3.94,12069,1572,11,Fiction,8194
7366,84,Alice Munro,2009,Too Much Happiness,3.82,14749,1917,11,Fiction,7077
7367,22,"J. Lynn,Jennifer L. Armentrout",2012,"Tempting the Best Man (Gamble Brothers,#1)",3.73,28533,1691,17,Romance,3708
7368,20,C.S. Pacat,2015,"Captive Prince: Volume Two (Captive Prince,#2)",4.51,22196,2897,10,Fantasy,4855
7369,44,Tiffany Reisz,2012,"The Siren (The Original Sinners,#1)",4.05,21512,2951,17,Romance,4985
7370,37,William  Kennedy,1983,Ironweed,3.86,13452,535,11,Fiction,7633
7371,31,Jonathan Kellerman,2009,"Deception (Alex Delaware,#25)",3.96,14320,537,15,Mystery,7244
7372,14,Michael Moore,2001,Stupid White Men,3.3,13776,570,16,Nonfiction,7497
7373,18,Sarah J. Maas,2017,"A Court of Wings and Ruin (A Court of Thorns and Roses,#3)",4.54,68830,12210,10,Fantasy,1388
7374,41,Derek Landy,2008,"The Faceless Ones (Skulduggery Pleasant,#3)",4.4,16785,712,10,Fantasy,6322
7375,59,Paul Theroux,1969,The Great Railway Bazaar,3.91,13107,643,27,Travelling,7780
7376,20,Brad Thor,2012,"Black List (Scot Harvath,#11)",4.2,13920,800,28,Thriller,7425
7377,13,"Warren Ellis,Darick Robertson",1999,"Transmetropolitan,Vol. 2: Lust for Life (Transmetropolitan,#2)",4.35,14546,291,6,Comics,7151
7378,28,Charles Stross,2004,"The Atrocity Archives (Laundry Files,#1)",3.95,15790,1292,10,Fantasy,6685
7379,39,Steve Martin,2003,The Pleasure of My Company,3.78,13784,1354,11,Fiction,7489
7380,54,C.J. Sansom,2004,"Dark Fire (Matthew Shardlake,#2)",4.24,15152,924,15,Mystery,6925
7381,23,Christina Lauren,2013,"Beautiful Beginning (Beautiful Bastard,#3.5)",4.24,23282,1331,17,Romance,4619
7382,25,Liz Moore,2012,Heft,3.96,14007,2159,11,Fiction,7376
7383,25,Brian Jacques,1995,"Outcast of Redwall (Redwall,#8)",3.9,16743,197,10,Fantasy,6341
7384,69,Lloyd Jones,2006,Mister Pip,3.66,14790,1854,11,Fiction,7055
7385,4,"Giada De Laurentiis,Victoria Pearson",2006,Giada`s Family Dinners,3.99,12081,68,8,Cooking,8186
7386,13,John Patrick Shanley,2005,Doubt,4.13,14611,345,11,Fiction,7121
7387,31,Cate Tiernan,2001,"Book of Shadows (Sweep,#1)",4.04,20597,1132,10,Fantasy,5193
7388,22,Beth Harbison,2008,"Secrets of a Shoe Addict (Shoe Addict,#2)",3.73,13066,413,11,Fiction,7801
7389,28,Anna Todd,2014,"After We Fell (After,#3)",3.88,18858,1150,17,Romance,5660
7390,16,Laurie Fabiano,2006,Elizabeth Street,3.9,12567,1242,11,Fiction,8001
7391,14,Sarah J. Maas,2012,"The Assassin and the Pirate Lord (Throne of Glass,#0.1)",4.23,21820,1358,10,Fantasy,4923
7393,14,Amelia Atwater-Rhodes,2003,"Hawksong (The Kiesha`ra,#1)",4.15,18807,785,10,Fantasy,5676
7394,23,Peter F. Hamilton,1999,"The Naked God (Night`s Dawn,#3)",4.2,14001,327,25,Science Fiction,7377
7395,18,"Peggy Parish,Wallace Tripp",1971,"Come Back,Amelia Bedelia",4.25,14322,115,11,Fiction,7242
7397,42,Mohsin Hamid,2013,How to Get Filthy Rich in Rising Asia,3.76,12934,1836,11,Fiction,7847
7399,29,Anna Maxted,2000,Getting Over It,3.53,13406,230,11,Fiction,7659
7400,20,Siobhan Vivian,2012,The List,3.46,18700,2601,18,Young Adult,5708
7401,15,David James Duncan,1992,The Brothers K,4.39,11512,1571,11,Fiction,8432
7402,18,Shawn Achor,2010,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,4.15,13532,1103,32,Psychology,7600
7403,29,W. Bruce Cameron,2012,"A Dog`s Journey (A Dog`s Purpose,#2)",4.41,15327,2164,11,Fiction,6863
7404,30,"Timothy J. Keller,Kathy  Keller",2011,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,4.43,12766,1016,16,Nonfiction,7917
7405,10,"Grant Morrison,Frank Quitely,Philip Tan,Jonathan Glapion,Alex Sinclair",2010,Batman & Robin: Batman Reborn,4.08,14071,342,6,Comics,7344
7406,9,Matsuri Hino,2002,"MeruPuri,Vol. 1 (MeruPuri,#1)",4.14,14467,164,20,Manga,7181
7407,103,"Arturo Pérez-Reverte,Margaret Jull Costa",1990,The Flanders Panel,3.8,14855,745,11,Fiction,7028
7410,39,V.C. Andrews,1986,"Dark Angel (Casteel,#2)",3.96,15364,179,11,Fiction,6848
7411,26,Timothy Zahn,1997,"Specter of the Past (Star Wars: The Hand of Thrawn,#1)",3.98,14439,251,25,Science Fiction,7196
7412,19,Tyler Oakley,2015,Binge,4.3,15999,1676,16,Nonfiction,6610
7413,22,Alessandra Torre,2014,Black Lies,4.32,22823,3805,17,Romance,4713
7414,48,Laura Lippman,2007,What the Dead Know,3.54,17182,2066,15,Mystery,6191
7415,26,"Jay Crownover,Charlotte Connan de vries",2014,"Rome (Marked Men,#3)",4.22,28114,2181,17,Romance,3762
7418,34,Susan Vreeland,2001,The Passion of Artemisia,3.86,14772,758,11,Fiction,7062
7419,23,Louise L. Hay,1976,Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,4.34,11714,125,16,Nonfiction,8347
7420,16,"Mia Ikumi,Reiko Yoshida",2003,"Tokyo Mew Mew,Vol. 1 (Tokyo Mew Mew,#1)",3.95,13450,175,20,Manga,7634
7421,8,Emily M. Danforth,2012,The Miseducation of Cameron Post,3.99,17385,2101,18,Young Adult,6146
7422,24,"Neil Gaiman,P. Craig Russell",2008,Coraline (Illustrated/Graphic Novel Edition),3.96,16240,1402,10,Fantasy,6535
7423,32,Diana Wynne Jones,2008,"House of Many Ways (Howl`s Moving Castle,#3)",4.03,20317,1477,10,Fantasy,5273
7424,39,Don Winslow,2015,The Cartel,4.28,12819,1349,11,Fiction,7892
7425,28,Sue Klebold,2016,A Mother`s Reckoning: Living in the Aftermath of Tragedy,4.13,16585,2822,16,Nonfiction,6402
7426,36,Carl Hiaasen,1989,"Skin Tight (Mick Stranahan,#1)",3.96,14239,569,11,Fiction,7277
7427,117,Ian Fleming,1955,"Moonraker (James Bond,#3)",3.7,14685,905,11,Fiction,7097
7429,57,Henry David Thoreau,1995,Civil Disobedience and Other Essays,4.06,13706,227,16,Nonfiction,7523
7431,28,David  Arnold,2015,Mosquitoland,3.92,17108,2882,18,Young Adult,6216
7432,7,Barbara Claypole White,2015,The Perfect Son,3.97,10892,926,11,Fiction,8659
7433,41,Melina Marchetta,1992,Looking for Alibrandi,3.85,17432,1244,18,Young Adult,6128
7434,7,Kristen Ashley,2013,"Raid (Unfinished Hero,#3)",4.23,27019,1789,17,Romance,3931
7435,14,Darynda Jones,2013,"Fifth Grave Past the Light (Charley Davidson,#5)",4.49,24287,2410,10,Fantasy,4430
7436,72,Wilbur Smith,1995,"The Seventh Scroll (Ancient Egypt,#2)",4.1,13284,452,11,Fiction,7707
7437,11,Kody Keplinger,2012,A Midsummer`s Nightmare,3.83,18056,1325,18,Young Adult,5904
7438,23,Nick Cutter,2014,The Troop,3.71,13829,2747,31,Horror,7462
7439,46,C.J. Sansom,2008,"Revelation (Matthew Shardlake,#4)",4.32,14266,752,12,History,7263
7440,70,"Pablo Neruda,Stephen Tapscott",1959,100 Love Sonnets,4.4,12429,473,5,Classics,8042
7441,27,Amy Bloom,2014,Lucky Us,3.21,13391,1902,11,Fiction,7664
7442,46,Julia Quinn,2005,"It`s in His Kiss (Bridgertons,#7)",4.01,22188,920,17,Romance,4857
7443,18,"J.K. Rowling,MinaLima",2016,"Short Stories from Hogwarts of Power,Politics and Pesky Poltergeists (Pottermore Presents,#2)",4.2,15880,1246,10,Fantasy,6652
7445,14,Kristen Ashley,2013,"Fire Inside (Chaos,#2)",4.33,27704,2073,17,Romance,3822
7446,23,Peter F. Hamilton,1997,"The Neutronium Alchemist (Night`s Dawn,#2)",4.25,14060,282,25,Science Fiction,7349
7447,25,Gena Showalter,2012,The Darkest Seduction (Lords of the Underworld #9),4.35,21331,1177,17,Romance,5027
7448,11,Victoria Aveyard,2017,"King`s Cage (Red Queen,#3)",4.03,36807,5193,10,Fantasy,2813
7449,44,Paul Auster,2009,Invisible,3.71,13897,1093,11,Fiction,7434
7450,11,يوسف زيدان,2006,ظل الأفعى,3,10879,1593,11,Fiction,8665
7451,21,Sarah Mlynowski,2011,Ten Things We Did (and Probably Shouldn`t Have),3.74,17430,1697,18,Young Adult,6129
7452,25,Moira Young,2012,"Rebel Heart (Dust Lands,#2)",3.89,17545,1965,18,Young Adult,6091
7453,32,Julie Gregory,2003,Sickened: The Memoir of a Munchausen by Proxy Childhood,3.72,13713,1079,16,Nonfiction,7521
7454,58,Anita Shreve,2001,The Last Time They Met,3.48,14791,1229,11,Fiction,7054
7455,16,Paulette Jiles,2016,News of the World,4.14,20540,3626,11,Fiction,5213
7456,22,Brad Thor,2005,"Blowback (Scot Harvath,#4)",4.17,13098,363,28,Thriller,7784
7457,14,Devdutt Pattanaik,2010,Jaya: An Illustrated Retelling of the Mahabharata,4.2,10597,840,11,Fiction,8767
7458,15,Gail Tsukiyama,1991,Women of the Silk,3.94,13177,951,11,Fiction,7749
7460,24,Amanda Hocking,2010,"Flutter (My Blood Approves,#3)",3.97,17935,576,18,Young Adult,5952
7461,12,Tammy Falkner,2013,"Tall,Tatted and Tempting (The Reed Brothers,#1)",4.23,24955,1862,17,Romance,4284
7462,50,Paul Auster,1992,Leviathan,3.95,11794,517,11,Fiction,8313
7463,76,David Baldacci,1999,Saving Faith,3.82,15113,618,28,Thriller,6941
7464,27,R.A. Salvatore,1999,"The Spine of the World (Forgotten Realms: Paths of Darkness,#2; Legend of Drizzt,#12)",3.89,13409,157,10,Fantasy,7656
7465,48,R.L. Stine,1993,"The Haunted Mask (Goosebumps,#11)",3.77,14799,563,31,Horror,7049
7466,47,Douglas Preston,2005,Tyrannosaur Canyon (Wyman Ford #1),3.78,14590,588,28,Thriller,7131
7467,63,J.P. Delaney,2017,The Girl Before,3.7,34415,4477,28,Thriller,3029
7468,25,Louis Sachar,1995,Wayside School Gets A Little Stranger (Wayside School #3),4.18,16501,435,11,Fiction,6433
7469,2,Dan Simmons,1991,Summer of Night,4,14441,850,31,Horror,7195
7470,3,"Jim Butcher,Mark Powers,Ardian Syaf",2009,"The Dresden Files:  Storm Front,Volume 1-  The Gathering Storm",4.36,11977,201,10,Fantasy,8233
7471,24,Carl Hiaasen,1986,Tourist Season,3.95,14739,619,11,Fiction,7082
7472,5,أحمد خالد توفيق,2012,السنجة,3.16,10724,1478,11,Fiction,8721
7473,57,Debbie Macomber,2002,"204 Rosewood Lane (Cedar Cove,#2)",4.15,15947,559,17,Romance,6632
7474,46,Karin Slaughter,2013,"Unseen (Will Trent,#7)",4.17,16051,1226,15,Mystery,6593
7475,20,Heather Brewer,2010,"Eleventh Grade Burns (The Chronicles of Vladimir Tod,#4)",4.31,15366,609,18,Young Adult,6846
7476,80,Robert A. Heinlein,1956,Double Star,3.88,15787,511,25,Science Fiction,6686
7477,63,Alex Kava,2000,"A Perfect Evil (Maggie O`Dell,#1)",4.02,14595,564,15,Mystery,7130
7478,17,Anne Lamott,2012,Help Thanks Wow: The Three Essential Prayers,3.97,13220,1820,16,Nonfiction,7734
7479,28,"Brian Jacques,Allan Curless",1997,"The Long Patrol (Redwall,#10)",4.1,15948,199,10,Fantasy,6631
7480,40,Steven Pinker,2010,The Better Angels of Our Nature: Why Violence Has Declined,4.19,12958,1288,16,Nonfiction,7836
7482,30,M.O. Walsh,2015,My Sunshine Away,3.6,13135,1810,11,Fiction,7768
7483,18,Dee Henderson,2001,The Truth Seeker (O`Malley #3),4.39,14433,284,11,Fiction,7198
7484,3,Dee Lestari,2006,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,3.82,9295,926,11,Fiction,9027
7486,50,Nicole Krauss,2010,Great House,3.45,14979,2220,11,Fiction,6994
7487,16,Karin Slaughter,2016,"The Kept Woman (Will Trent,#8)",4.1,18120,1537,15,Mystery,5884
7488,24,Marie Force,2011,"Maid for Love (Gansett Island Series,#1)",3.98,19754,1229,17,Romance,5427
7489,21,Francine Rivers,2003,And the Shofar Blew,4.11,12125,482,11,Fiction,8168
7490,44,Orson Scott Card,1989,"Prentice Alvin (Tales of Alvin Maker,#3)",3.77,15734,286,10,Fantasy,6701
7491,38,Alexander McCall Smith,2005,"44 Scotland Street (44 Scotland Street,#1)",3.61,16768,1932,11,Fiction,6328
7492,59,Sandra Brown,2005,Chill Factor,3.95,15092,974,26,Suspense,6945
7493,37,"Neil Gaiman,Mark Buckingham",2008,Odd and the Frost Giants,3.95,20286,2570,10,Fantasy,5281
7494,12,Mark  Edwards,2013,The Magpies,3.8,14902,1189,28,Thriller,7017
7495,67,"Tayeb Salih,Denys Johnson-Davies",1966,Season of Migration to the North,3.71,13054,1664,11,Fiction,7805
7496,96,Doris Lessing,1962,The Golden Notebook,3.75,15378,1267,11,Fiction,6837
7497,39,Jennifer Donnelly,2008,"The Winter Rose (The Tea Rose,#2)",4.29,15659,1226,12,History,6741
